Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_829.jpg;15;0;1;-0.4152421;105.8899;189.6329;352.6609;338.7348;359.9081
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_884.jpg;15;0;1;-0.5085099;105.8914;189.6347;354.4551;338.7452;359.8932
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_929.jpg;15;0;1;-0.5721404;105.8931;189.636;355.812;338.6533;359.9081
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_979.jpg;15;0;1;-0.5415507;105.8936;189.6346;357.7137;338.5216;359.5535
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_029.jpg;15;0;1;-0.5132155;105.8926;189.632;358.8211;338.5298;359.1035
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_079.jpg;15;0;1;-0.4556317;105.8903;189.6295;0.2072155;338.5151;358.2991
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_129.jpg;15;0;1;-0.4073907;105.8902;189.6282;0.9990889;338.6259;357.7582
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_180.jpg;15;0;1;-0.3422151;105.8894;189.6313;1.822737;338.8253;357.23
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_229.jpg;15;0;1;-0.2663337;105.889;189.6341;2.190814;338.9154;357.0297
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_281.jpg;15;0;1;-0.1522413;105.8884;189.6386;2.469474;339.0016;356.9209
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_330.jpg;15;0;1;-0.08450678;105.8887;189.6412;2.51945;338.9877;356.937
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_380.jpg;15;0;1;0.04638163;105.8902;189.6447;2.382649;338.8697;357.082
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_429.jpg;15;0;1;0.104188;105.8911;189.6473;2.106707;338.7672;357.2765
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_479.jpg;15;0;1;0.2064881;105.8912;189.6494;1.382745;338.6719;357.538
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_529.jpg;15;0;1;0.271065;105.8911;189.6485;0.7551724;338.6311;357.583
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_579.jpg;15;0;1;0.3471828;105.8917;189.6476;359.6262;338.5548;357.604
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_629.jpg;15;0;1;0.3646823;105.892;189.6473;358.8058;338.5179;357.6576
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_679.jpg;15;0;1;0.3150157;105.89;189.6486;357.6332;338.6218;358.0194
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_729.jpg;15;0;1;0.3044515;105.8896;189.6492;357.0195;338.6482;358.4192
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_779.jpg;15;0;1;0.3035962;105.8901;189.6497;356.2695;338.6475;359.1512
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_832.jpg;15;0;1;0.2796659;105.8904;189.6496;355.8622;338.6385;359.6038
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_880.jpg;15;0;1;0.2276751;105.8902;189.6483;355.4042;338.6509;0.1474809
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_929.jpg;15;0;1;0.1750653;105.8894;189.647;355.243;338.6897;0.383345
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_34_979.jpg;15;0;1;0.08702791;105.8891;189.6463;355.1801;338.7296;0.6408838
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_029.jpg;15;0;1;-0.04852336;105.8892;189.6463;355.2391;338.7283;0.7361289
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_084.jpg;15;0;1;-0.05275554;105.8898;189.6466;355.463;338.688;0.7625767
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_130.jpg;15;0;1;-0.08480211;105.8904;189.6471;355.6872;338.6385;0.7062337
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_180.jpg;15;0;1;-0.1374786;105.8917;189.6483;356.1172;338.5325;0.5172006
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_229.jpg;15;0;1;-0.1617968;105.8919;189.6486;356.4155;338.5054;0.2809502
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_279.jpg;15;0;1;-0.1989913;105.8913;189.6482;356.8523;338.5295;359.7668
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_329.jpg;15;0;1;-0.2214284;105.8912;189.6483;357.1611;338.5265;359.3656
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_378.jpg;15;0;1;-0.2463877;105.8916;189.6489;357.6483;338.4823;358.6968
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_429.jpg;15;0;1;-0.2228426;105.8915;189.6487;357.9571;338.5383;358.2846
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_479.jpg;15;0;1;-0.1903177;105.8916;189.649;358.4726;338.575;357.9013
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_529.jpg;15;0;1;-0.1581801;105.8916;189.6489;358.7391;338.6098;357.6716
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_579.jpg;15;0;1;-0.1227579;105.8911;189.649;359.0058;338.6376;357.4397
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_629.jpg;15;0;1;-0.06391483;105.8909;189.6491;359.1065;338.6419;357.4161
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_680.jpg;15;0;1;-0.03139131;105.8913;189.6491;359.1676;338.6456;357.505
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_729.jpg;15;0;1;0.03713218;105.8912;189.6491;359.1145;338.6397;357.5768
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_779.jpg;15;0;1;0.06778551;105.8908;189.6491;358.9122;338.6248;357.6927
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_828.jpg;15;0;1;0.09085121;105.8907;189.649;358.7192;338.6161;357.7894
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_879.jpg;15;0;1;0.1227791;105.891;189.6489;358.3492;338.6048;357.9643
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_928.jpg;15;0;1;0.1362259;105.8907;189.649;358.1348;338.5865;358.2043
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_35_979.jpg;15;0;1;0.1586797;105.8905;189.6488;357.7377;338.5634;358.5602
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_032.jpg;15;0;1;0.1675172;105.8904;189.6488;357.4562;338.5488;358.8145
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_079.jpg;15;0;1;0.1429009;105.8906;189.6486;357.1065;338.543;359.1403
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_129.jpg;15;0;1;0.1166386;105.8904;189.6485;356.9136;338.5378;359.2953
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_178.jpg;15;0;1;0.0796367;105.8905;189.6483;356.7369;338.536;359.4891
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_229.jpg;15;0;1;0.05399576;105.8904;189.6483;356.66;338.5329;359.5515
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_278.jpg;15;0;1;0.01230342;105.8904;189.6482;356.6202;338.5302;359.5663
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_328.jpg;15;0;1;-0.01263853;105.8905;189.6482;356.6696;338.5318;359.5584
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_378.jpg;15;0;1;-0.04503906;105.8903;189.6482;356.7856;338.5274;359.4417
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_428.jpg;15;0;1;-0.07205538;105.8903;189.6482;356.9045;338.5274;359.3168
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_479.jpg;15;0;1;-0.1022914;105.8902;189.6483;357.1712;338.5283;359.0961
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_528.jpg;15;0;1;-0.1193077;105.8901;189.6483;357.3795;338.5291;358.8993
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_36_579.jpg;15;0;1;-0.1378464;105.8901;189.6485;357.7288;338.5374;358.6055
